era_order,era_name,birth_year_band,birth_year_start,birth_year_end,field,gender,nationality_region,nationality,count
4,中世後期,1000–1399,1000,1399,光学,女性,西アジア,イスラム世界,4
4,中世後期,1000–1399,1000,1399,光学,女性,西欧,イベリア圏,2
4,中世後期,1000–1399,1000,1399,光学,女性,西欧,西欧ラテン圏,3
4,中世後期,1000–1399,1000,1399,光学,男性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,光学,男性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,光学,男性,南アジア,インド亜大陸圏,3
4,中世後期,1000–1399,1000,1399,光学,男性,東アジア,宋元中国圏,3
4,中世後期,1000–1399,1000,1399,光学,男性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,光学,男性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,光学,男性,東地中海,ビザンツ圏,2
4,中世後期,1000–1399,1000,1399,光学,男性,西アジア,イスラム世界,4
4,中世後期,1000–1399,1000,1399,光学,男性,西欧,イベリア圏,2
4,中世後期,1000–1399,1000,1399,光学,男性,西欧,西欧ラテン圏,3
4,中世後期,1000–1399,1000,1399,力学,ノンバイナリー／その他,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,力学,女性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,力学,女性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,力学,女性,南アジア,インド亜大陸圏,2
4,中世後期,1000–1399,1000,1399,力学,女性,東アジア,宋元中国圏,2
4,中世後期,1000–1399,1000,1399,力学,女性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,力学,女性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,力学,女性,東地中海,ビザンツ圏,1
4,中世後期,1000–1399,1000,1399,力学,女性,西アジア,イスラム世界,3
4,中世後期,1000–1399,1000,1399,力学,女性,西欧,イベリア圏,1
4,中世後期,1000–1399,1000,1399,力学,女性,西欧,西欧ラテン圏,2
4,中世後期,1000–1399,1000,1399,力学,男性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,力学,男性,南アジア,インド亜大陸圏,2
4,中世後期,1000–1399,1000,1399,力学,男性,東アジア,宋元中国圏,2
4,中世後期,1000–1399,1000,1399,力学,男性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,力学,男性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,力学,男性,東地中海,ビザンツ圏,1
4,中世後期,1000–1399,1000,1399,力学,男性,西アジア,イスラム世界,3
4,中世後期,1000–1399,1000,1399,力学,男性,西欧,イベリア圏,1
4,中世後期,1000–1399,1000,1399,力学,男性,西欧,西欧ラテン圏,2
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,ノンバイナリー／その他,東アジア,宋元中国圏,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,ノンバイナリー／その他,西アジア,イスラム世界,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,ノンバイナリー／その他,西欧,西欧ラテン圏,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,南アジア,インド亜大陸圏,3
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,東アジア,宋元中国圏,4
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,東アジア,日本列島圏,2
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,東地中海,ビザンツ圏,2
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,西アジア,イスラム世界,4
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,西欧,イベリア圏,2
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,女性,西欧,西欧ラテン圏,3
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,南アジア,インド亜大陸圏,3
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,東アジア,宋元中国圏,4
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,東地中海,ビザンツ圏,2
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,西アジア,イスラム世界,5
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,西欧,イベリア圏,2
4,中世後期,1000–1399,1000,1399,天文学・宇宙論,男性,西欧,西欧ラテン圏,4
4,中世後期,1000–1399,1000,1399,実験自然学,ノンバイナリー／その他,東アジア,宋元中国圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,ノンバイナリー／その他,西欧,西欧ラテン圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,女性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,女性,南アジア,インド亜大陸圏,2
4,中世後期,1000–1399,1000,1399,実験自然学,女性,東アジア,宋元中国圏,2
4,中世後期,1000–1399,1000,1399,実験自然学,女性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,女性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,女性,東地中海,ビザンツ圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,女性,西アジア,イスラム世界,2
4,中世後期,1000–1399,1000,1399,実験自然学,女性,西欧,イベリア圏,2
4,中世後期,1000–1399,1000,1399,実験自然学,女性,西欧,西欧ラテン圏,2
4,中世後期,1000–1399,1000,1399,実験自然学,男性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,男性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,男性,南アジア,インド亜大陸圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,男性,東アジア,宋元中国圏,2
4,中世後期,1000–1399,1000,1399,実験自然学,男性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,男性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,男性,東地中海,ビザンツ圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,男性,西アジア,イスラム世界,3
4,中世後期,1000–1399,1000,1399,実験自然学,男性,西欧,イベリア圏,1
4,中世後期,1000–1399,1000,1399,実験自然学,男性,西欧,西欧ラテン圏,2
4,中世後期,1000–1399,1000,1399,数学・幾何学,ノンバイナリー／その他,南アジア,インド亜大陸圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,ノンバイナリー／その他,東地中海,ビザンツ圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,ノンバイナリー／その他,西欧,イベリア圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,南アジア,インド亜大陸圏,3
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,東アジア,宋元中国圏,3
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,東地中海,ビザンツ圏,2
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,西アジア,イスラム世界,4
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,西欧,イベリア圏,2
4,中世後期,1000–1399,1000,1399,数学・幾何学,女性,西欧,西欧ラテン圏,3
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,南アジア,インド亜大陸圏,3
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,東アジア,宋元中国圏,3
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,東地中海,ビザンツ圏,2
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,西アジア,イスラム世界,4
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,西欧,イベリア圏,2
4,中世後期,1000–1399,1000,1399,数学・幾何学,男性,西欧,西欧ラテン圏,3
4,中世後期,1000–1399,1000,1399,暦法・観測学,ノンバイナリー／その他,南アジア,インド亜大陸圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,ノンバイナリー／その他,東地中海,ビザンツ圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,南アジア,インド亜大陸圏,2
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,東アジア,宋元中国圏,2
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,東地中海,ビザンツ圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,西アジア,イスラム世界,3
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,西欧,イベリア圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,女性,西欧,西欧ラテン圏,3
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,南アジア,インド亜大陸圏,2
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,東アジア,宋元中国圏,3
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,東地中海,ビザンツ圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,西アジア,イスラム世界,3
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,西欧,イベリア圏,1
4,中世後期,1000–1399,1000,1399,暦法・観測学,男性,西欧,西欧ラテン圏,3
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,ノンバイナリー／その他,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,ノンバイナリー／その他,西欧,イベリア圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,南アジア,インド亜大陸圏,2
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,東アジア,宋元中国圏,3
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,東地中海,ビザンツ圏,2
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,西アジア,イスラム世界,3
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,西欧,イベリア圏,2
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,女性,西欧,西欧ラテン圏,3
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,南アジア,インド亜大陸圏,2
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,東アジア,宋元中国圏,3
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,東地中海,ビザンツ圏,2
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,西アジア,イスラム世界,4
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,西欧,イベリア圏,1
4,中世後期,1000–1399,1000,1399,物質論・錬金術・初期化学,男性,西欧,西欧ラテン圏,3
4,中世後期,1000–1399,1000,1399,自然哲学,ノンバイナリー／その他,東アジア,日本列島圏,1
4,中世後期,1000–1399,1000,1399,自然哲学,ノンバイナリー／その他,東アジア,高麗・朝鮮圏,1
4,中世後期,1000–1399,1000,1399,自然哲学,ノンバイナリー／その他,西アジア,イスラム世界,1
4,中世後期,1000–1399,1000,1399,自然哲学,女性,中央アジア,中央アジア圏,1
4,中世後期,1000–1399,1000,1399,自然哲学,女性,北アフリカ,北アフリカ圏,1
4,中世後期,1000–1399,1000,1399,自然哲学,女性,南アジア,インド亜大陸圏,3
4,中世後期,1000–1399,1000,1399,自然哲学,女性,東アジア,宋元中国圏,3
