id,era_order,era_name,birth_year_band,birth_year_start,birth_year_end,field,gender,nationality_region,nationality
現代後期__原子・分子・光物理__英国__0001,12,現代後期,1980–1999,1980,1999,原子・分子・光物理,男性,西欧,英国
現代後期__原子核物理__インド__0001,12,現代後期,1980–1999,1980,1999,原子核物理,女性,南アジア,インド
現代後期__原子核物理__ドイツ__0001,12,現代後期,1980–1999,1980,1999,原子核物理,男性,西欧,ドイツ
現代後期__原子核物理__ロシア__0001,12,現代後期,1980–1999,1980,1999,原子核物理,女性,東欧,ロシア
現代後期__宇宙物理・天体物理__イラン__0001,12,現代後期,1980–1999,1980,1999,宇宙物理・天体物理,男性,西アジア,イラン
現代後期__宇宙物理・天体物理__スイス__0001,12,現代後期,1980–1999,1980,1999,宇宙物理・天体物理,女性,中欧,スイス
現代後期__宇宙物理・天体物理__ドイツ__0001,12,現代後期,1980–1999,1980,1999,宇宙物理・天体物理,男性,西欧,ドイツ
現代後期__宇宙物理・天体物理__ブラジル__0001,12,現代後期,1980–1999,1980,1999,宇宙物理・天体物理,ノンバイナリー／その他,中南米,ブラジル
現代後期__宇宙物理・天体物理__メキシコ__0001,12,現代後期,1980–1999,1980,1999,宇宙物理・天体物理,男性,中南米,メキシコ
現代後期__宇宙物理・天体物理__米国__0001,12,現代後期,1980–1999,1980,1999,宇宙物理・天体物理,女性,北米,米国
現代後期__宇宙物理・天体物理__米国__0002,12,現代後期,1980–1999,1980,1999,宇宙物理・天体物理,女性,北米,米国
現代後期__実験物理__アルゼンチン__0001,12,現代後期,1980–1999,1980,1999,実験物理,ノンバイナリー／その他,中南米,アルゼンチン
現代後期__実験物理__イタリア__0001,12,現代後期,1980–1999,1980,1999,実験物理,男性,南欧,イタリア
現代後期__実験物理__オーストラリア__0001,12,現代後期,1980–1999,1980,1999,実験物理,女性,オセアニア,オーストラリア
現代後期__実験物理__タイ__0001,12,現代後期,1980–1999,1980,1999,実験物理,女性,東南アジア,タイ
現代後期__実験物理__マレーシア__0001,12,現代後期,1980–1999,1980,1999,実験物理,女性,東南アジア,マレーシア
現代後期__実験物理__台湾__0001,12,現代後期,1980–1999,1980,1999,実験物理,女性,東アジア,台湾
現代後期__実験物理__米国__0001,12,現代後期,1980–1999,1980,1999,実験物理,男性,北米,米国
現代後期__実験物理__米国__0002,12,現代後期,1980–1999,1980,1999,実験物理,女性,北米,米国
現代後期__材料物理__米国__0001,12,現代後期,1980–1999,1980,1999,材料物理,ノンバイナリー／その他,北米,米国
現代後期__熱学・統計物理__日本__0001,12,現代後期,1980–1999,1980,1999,熱学・統計物理,男性,東アジア,日本
現代後期__理論物理__インド__0001,12,現代後期,1980–1999,1980,1999,理論物理,男性,南アジア,インド
現代後期__理論物理__ドイツ__0001,12,現代後期,1980–1999,1980,1999,理論物理,男性,西欧,ドイツ
現代後期__理論物理__ドイツ__0002,12,現代後期,1980–1999,1980,1999,理論物理,女性,西欧,ドイツ
現代後期__理論物理__ナイジェリア__0001,12,現代後期,1980–1999,1980,1999,理論物理,男性,アフリカ,ナイジェリア
現代後期__理論物理__フランス__0001,12,現代後期,1980–1999,1980,1999,理論物理,男性,西欧,フランス
現代後期__理論物理__フランス__0002,12,現代後期,1980–1999,1980,1999,理論物理,女性,西欧,フランス
現代後期__理論物理__フランス__0003,12,現代後期,1980–1999,1980,1999,理論物理,女性,西欧,フランス
現代後期__理論物理__ロシア__0001,12,現代後期,1980–1999,1980,1999,理論物理,女性,東欧,ロシア
現代後期__理論物理__中国__0001,12,現代後期,1980–1999,1980,1999,理論物理,女性,東アジア,中国
現代後期__理論物理__米国__0001,12,現代後期,1980–1999,1980,1999,理論物理,男性,北米,米国
現代後期__理論物理__英国__0001,12,現代後期,1980–1999,1980,1999,理論物理,ノンバイナリー／その他,西欧,英国
現代後期__生物物理__カナダ__0001,12,現代後期,1980–1999,1980,1999,生物物理,男性,北米,カナダ
現代後期__生物物理__中国__0001,12,現代後期,1980–1999,1980,1999,生物物理,男性,東アジア,中国
現代後期__粒子物理__オーストラリア__0001,12,現代後期,1980–1999,1980,1999,粒子物理,男性,オセアニア,オーストラリア
現代後期__粒子物理__ドイツ__0001,12,現代後期,1980–1999,1980,1999,粒子物理,女性,西欧,ドイツ
現代後期__粒子物理__ロシア__0001,12,現代後期,1980–1999,1980,1999,粒子物理,男性,東欧,ロシア
現代後期__粒子物理__米国__0001,12,現代後期,1980–1999,1980,1999,粒子物理,女性,北米,米国
現代後期__粒子物理__英国__0001,12,現代後期,1980–1999,1980,1999,粒子物理,男性,西欧,英国
現代後期__計算物理__インド__0001,12,現代後期,1980–1999,1980,1999,計算物理,女性,南アジア,インド
現代後期__計算物理__エジプト__0001,12,現代後期,1980–1999,1980,1999,計算物理,ノンバイナリー／その他,北アフリカ,エジプト
現代後期__計算物理__カナダ__0001,12,現代後期,1980–1999,1980,1999,計算物理,女性,北米,カナダ
現代後期__計算物理__ドイツ__0001,12,現代後期,1980–1999,1980,1999,計算物理,男性,西欧,ドイツ
現代後期__計算物理__ロシア__0001,12,現代後期,1980–1999,1980,1999,計算物理,女性,東欧,ロシア
現代後期__計算物理__日本__0001,12,現代後期,1980–1999,1980,1999,計算物理,女性,東アジア,日本
現代後期__計算物理__米国__0001,12,現代後期,1980–1999,1980,1999,計算物理,女性,北米,米国
現代後期__計算物理__英国__0001,12,現代後期,1980–1999,1980,1999,計算物理,女性,西欧,英国
現代後期__計算物理__韓国__0001,12,現代後期,1980–1999,1980,1999,計算物理,女性,東アジア,韓国
現代後期__量子情報・量子技術__ドイツ__0001,12,現代後期,1980–1999,1980,1999,量子情報・量子技術,女性,西欧,ドイツ
現代後期__量子情報・量子技術__ニュージーランド__0001,12,現代後期,1980–1999,1980,1999,量子情報・量子技術,男性,オセアニア,ニュージーランド
現代後期__量子情報・量子技術__日本__0001,12,現代後期,1980–1999,1980,1999,量子情報・量子技術,男性,東アジア,日本
現代後期__量子情報・量子技術__米国__0001,12,現代後期,1980–1999,1980,1999,量子情報・量子技術,女性,北米,米国
現代後期__電磁気学__中国__0001,12,現代後期,1980–1999,1980,1999,電磁気学,女性,東アジア,中国
現代後期__電磁気学__米国__0001,12,現代後期,1980–1999,1980,1999,電磁気学,女性,北米,米国
現代最年少__凝縮系物理__インド__0001,13,現代最年少,2000–2009,2000,2009,凝縮系物理,女性,南アジア,インド
現代最年少__凝縮系物理__シンガポール__0001,13,現代最年少,2000–2009,2000,2009,凝縮系物理,男性,東南アジア,シンガポール
現代最年少__凝縮系物理__中国__0001,13,現代最年少,2000–2009,2000,2009,凝縮系物理,男性,東アジア,中国
現代最年少__原子・分子・光物理__インド__0001,13,現代最年少,2000–2009,2000,2009,原子・分子・光物理,男性,南アジア,インド
現代最年少__実験物理__米国__0001,13,現代最年少,2000–2009,2000,2009,実験物理,女性,北米,米国
現代最年少__材料物理__インドネシア__0001,13,現代最年少,2000–2009,2000,2009,材料物理,ノンバイナリー／その他,東南アジア,インドネシア
現代最年少__材料物理__インドネシア__0002,13,現代最年少,2000–2009,2000,2009,材料物理,男性,東南アジア,インドネシア
現代最年少__材料物理__カナダ__0001,13,現代最年少,2000–2009,2000,2009,材料物理,女性,北米,カナダ
現代最年少__材料物理__中国__0001,13,現代最年少,2000–2009,2000,2009,材料物理,女性,東アジア,中国
現代最年少__材料物理__中国__0002,13,現代最年少,2000–2009,2000,2009,材料物理,男性,東アジア,中国
現代最年少__材料物理__米国__0001,13,現代最年少,2000–2009,2000,2009,材料物理,女性,北米,米国
現代最年少__材料物理__韓国__0001,13,現代最年少,2000–2009,2000,2009,材料物理,男性,東アジア,韓国
現代最年少__理論物理__タイ__0001,13,現代最年少,2000–2009,2000,2009,理論物理,女性,東南アジア,タイ
現代最年少__理論物理__中国__0001,13,現代最年少,2000–2009,2000,2009,理論物理,男性,東アジア,中国
現代最年少__理論物理__台湾__0001,13,現代最年少,2000–2009,2000,2009,理論物理,男性,東アジア,台湾
現代最年少__生物物理__米国__0001,13,現代最年少,2000–2009,2000,2009,生物物理,男性,北米,米国
現代最年少__計算物理__インド__0001,13,現代最年少,2000–2009,2000,2009,計算物理,男性,南アジア,インド
現代最年少__計算物理__ドイツ__0001,13,現代最年少,2000–2009,2000,2009,計算物理,男性,西欧,ドイツ
現代最年少__計算物理__ブラジル__0001,13,現代最年少,2000–2009,2000,2009,計算物理,男性,中南米,ブラジル
現代最年少__量子情報・量子技術__日本__0001,13,現代最年少,2000–2009,2000,2009,量子情報・量子技術,男性,東アジア,日本
